0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
0.2185427386234894,0.05757066234946251,5692.785751196465,4013.170619359531,10576.380759063444,-190.40760803222656,68.41429901123047,-82.5738754272461,34.94160079956055,-40.587196350097656,22.472219467163086,-36.86164855957031,18.038021087646484,-36.96010971069336,20.97452735900879,-19.155282974243164,-5.045121192932129,-9.205615043640137,2075.77880859375,0.05757066234946251,Jungle Babbler
0.1521378585468841,0.02230462245643139,5730.405744941224,4875.2866984101265,10384.778137740244,-482.2272644042969,13.66347885131836,-77.45259857177734,-28.87472152709961,-12.885017395019531,-10.63568115234375,-23.59991455078125,2.4764928817749023,19.78367805480957,12.609268188476562,-3.8155195713043213,10.700994491577148,16.42306900024414,2361.05078125,0.02230462245643139,Puff
0.04889786034299616,0.3675815165042877,1763.5903083870812,2774.0172797553805,4974.016450580798,-118.8078384399414,96.85136413574219,46.53188705444336,21.1675968170166,21.782257080078125,11.15554141998291,-6.504372596740723,30.130260467529297,-2.436583995819092,21.851943969726562,25.003686904907227,15.964658737182617,0.7244146466255188,1058.5687255859375,0.3675815165042877,Common Iora
0.14783744532205073,0.025993812829256058,3718.6841422376087,2095.520905179925,5808.19984193536,-401.1875915527344,45.552982330322266,-117.20523834228516,-0.31787100434303284,-5.871135711669922,-3.12560772895813,-3.113922119140625,-19.775583267211914,2.4890174865722656,-15.32979679107666,-13.757948875427246,-2.163034200668335,-6.65858793258667,2357.167724609375,0.025993812829256058,Common Iora
0.1325836608033932,0.01988684944808483,3156.5978971757677,1800.730070108655,4816.801319236527,-373.8432312011719,107.89116668701172,-152.3831329345703,-1.7975372076034546,-38.881404876708984,-46.206947326660156,-19.363582611083984,-18.832578659057617,-7.316430568695068,-19.3676700592041,-8.669912338256836,-5.810769081115723,-8.917718887329102,2271.7861328125,0.01988684944808483,Common Iora
0.14736835818042812,0.013612470589578152,3812.4612633098973,2710.893082521386,5839.185690223624,-459.9759521484375,62.59968566894531,-112.04457092285156,-3.383455991744995,-4.51903772354126,-5.658232688903809,-20.726648330688477,1.3608986139297485,-13.860259056091309,-7.951752662658691,-12.393326759338379,-0.45805269479751587,-7.278442859649658,2320.062744140625,0.013612470589578152,Indian Scimitar Babbler
0.11378749157062286,0.013447783887386322,2731.7421468813623,1534.9258868613806,4136.613861727563,-423.5367736816406,103.25447845458984,-138.93492126464844,-39.600914001464844,-18.222869873046875,-42.29063034057617,-5.533581256866455,-5.3145976066589355,-2.9644663333892822,-0.49100422859191895,-8.275543212890625,0.18702258169651031,-3.878523826599121,2247.9755859375,0.013447783887386322,Indian Scimitar Babbler
0.15511612239670458,0.022750865668058395,4518.783890468471,3446.7380974627936,7394.447201588115,-377.5739440917969,54.56818389892578,-63.07254409790039,47.1934700012207,6.772469520568848,23.255149841308594,27.631864547729492,-5.531312942504883,20.779029846191406,10.702534675598145,7.246155261993408,7.9831342697143555,2.352094888687134,2275.51611328125,0.022750865668058395,Red
0.03671901890201928,0.05132325738668442,3388.7368835094626,4332.245172868971,7332.999409311898,-340.4900817871094,85.33772277832031,-0.6634891033172607,24.74722671508789,9.344677925109863,9.506357192993164,5.369004726409912,9.918150901794434,19.001117706298828,9.235636711120605,-1.869591236114502,12.51419448852539,4.461427688598633,1826.7587890625,0.05132325738668442,Indian Scimitar Babbler
0.14598391932880678,0.0592072419822216,4542.380973438057,3505.241185261367,7735.898541852182,-220.24314880371094,55.707515716552734,-127.79147338867188,-11.667191505432129,-67.19738006591797,-21.578990936279297,-34.43901824951172,-1.5499516725540161,-27.418155670166016,2.6318397521972656,-19.61265754699707,-11.520414352416992,-12.45346736907959,2172.80078125,0.0592072419822216,Jungle Babbler
